"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","SVN","Slovenia","2014","2014",379517,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","SVN","Slovenia","2015","2015",380862,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","SVN","Slovenia","2016","2016",377043,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","SVN","Slovenia","2017","2017",363952,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","SVN","Slovenia","2018","2018",362834,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2000","2000",2885059,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2001","2001",2818610,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2002","2002",2770100,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2003","2003",2786640,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2004","2004",2798240,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2005","2005",2815448,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2006","2006",2793093,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2007","2007",2778445,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2008","2008",2780986,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2009","2009",2785400,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2010","2010",2817940,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2011","2011",2869110,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2012","2012",2901545,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2013","2013",2939326,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2014","2014",2964229,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2015","2015",2994839,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2016","2016",3029439,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2017","2017",3074965,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","CAN","Canada","2018","2018",3086942,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2000","2000",9.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2001","2001",8.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2002","2002",8.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2003","2003",8.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2004","2004",8.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2005","2005",8.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2006","2006",8.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2007","2007",8.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2008","2008",8.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2009","2009",8.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2010","2010",8.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2011","2011",8.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2012","2012",8.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2013","2013",8.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2014","2014",8.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2015","2015",8.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2016","2016",8.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2017","2017",8.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","PRT","Portugal","2018","2018",9,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2000","2000",2230046,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2001","2001",2251597,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2002","2002",2324417,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2003","2003",2354136,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2004","2004",2348104,"B","Break"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2005","2005",2367453,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2006","2006",2288001,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2007","2007",1878378,"B","Break"
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2008","2008",1857250,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2009","2009",1859776,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2010","2010",1785529,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2011","2011",1784638,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2012","2012",1741633,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2013","2013",1730479,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2014","2014",1748748,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2015","2015",1716275,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2016","2016",1704418,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2017","2017",1656415,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","HUN","Hungary","2018","2018",1637189,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2000","2000",16856.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2001","2001",16756.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2002","2002",16561.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2003","2003",16487.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2004","2004",16436.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2005","2005",16455.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2006","2006",16368.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2007","2007",16307.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2008","2008",16448.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2009","2009",16419.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2010","2010",16416.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2011","2011",16350.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2012","2012",16407.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2013","2013",16303.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2014","2014",16438.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2015","2015",16302.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2016","2016",16470.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2017","2017",16394.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","BEL","Belgium","2018","2018",16422.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2002","2002",18106.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2003","2003",18010.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2004","2004",17873.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2005","2005",17524.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2006","2006",16731.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2007","2007",16957.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2008","2008",16930,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2009","2009",16867,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2010","2010",16250.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2011","2011",16422,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2012","2012",15980.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2013","2013",15502.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2014","2014",15166.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2015","2015",14767.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2016","2016",14647.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2017","2017",14170.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","LUX","Luxembourg","2018","2018",13792,"P","Provisional value"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2000","2000",51137,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2001","2001",50908,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2002","2002",52243,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2003","2003",48845,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2004","2004",49666,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2005","2005",51015,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2006","2006",48781,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2007","2007",45302,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2008","2008",46633,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2009","2009",45598,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2010","2010",43210,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2011","2011",41311,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2012","2012",40876,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2013","2013",40016,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2014","2014",39318,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2015","2015",37723,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2016","2016",39348,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2017","2017",40186,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISL","Iceland","2018","2018",38936,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2001","2001",6441057,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2002","2002",6662031,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2003","2003",6908008,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2004","2004",7398352,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2005","2005",7490109,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2006","2006",7451072,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2007","2007",7485242,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2008","2008",7967009.3,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2009","2009",8032416.4,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2010","2010",8062870.5,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2011","2011",8065052,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2012","2012",8088069.1,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2013","2013",8075653,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2014","2014",8067494.5,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2015","2015",8191381.4,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2016","2016",8217961.8,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2017","2017",8242963,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","GBR","United Kingdom","2018","2018",8277118.3,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2005","2005",5325039,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2006","2006",5561286,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2007","2007",5431955,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2008","2008",5518899,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2009","2009",6063292,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2010","2010",6028753,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2011","2011",6110759,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2012","2012",6138705,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2013","2013",6245639,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2014","2014",6399996,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2015","2015",6304164,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2016","2016",6667717,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2017","2017",6753851,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","POL","Poland","2018","2018",6411015,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","PRT","Portugal","2000","2000",1122229,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","PRT","Portugal","2001","2001",1146296,,
